asin;name;openbid;auction_duration;unixEndDate;endDate;bidders;bids
1486;Apple iPhone XR - 128GB-Blue (without Simlock) A2105 (GSM);EUR 130.00;7 days;1621790120.0;24 May 2021 at 1:15:20pm PDT;10.0;32.0
1203;Motorola Edge XT2063-3 - 256GB - Solar Black (Unlocked) No Sim Card Single Sim;$19.99;10 days;1619297041.0;25 Apr 2021 at 4:44:01pm PDT;20.0;41.0
1564;Apple iPhone 12 Pro - 512GB - Graphite (Unlocked) Original Box Immaculate;$99.00;7 days;1620605836.0;10 May 2021 at 8:17:16pm PDT;14.0;41.0
178;Apple iPhone 6 Plus - 16GB - Silver (Unlocked) A1522 (CDMA + GSM);$56.00;5 days;1619989201.0;3 May 2021 at 5:00:01pm PDT;4.0;19.0
2877;Apple MKU92B/A iPhone 6S Plus 64GB (Unlocked) Smartphone - Rose Gold;GBP 0.01;3 days;1621805814.0;24 May 2021 at 5:36:54pm PDT;9.0;32.0
2454;Samsung Galaxy S9 SM-G960 - 64GB - Midnight Black (Verizon);$150.00;7 days;1620601514.0;10 May 2021 at 7:05:14am PDT;6.0;18.0
1689;Apple iPhone 7 Plus (PRODUCT)RED - 128GB - (Unlocked) A1784 (GSM);$99.99;3 days;1620155504.0;5 May 2021 at 3:11:44pm PDT;10.0;33.0
471;IPhone 12 Pro Max 128 GB Pacific Blue;EUR 1.00;10 days;1620445654.0;8 May 2021 at 11:47:34am PDT;22.0;81.0
1261;GHOST OF TSUSHIMA - MINT SONY PLAYSTATION 4 PS4 GAME;GBP 2.99;7 days;1620531086.0;9 May 2021 at 11:31:26am PDT;10.0;18.0
754;Sony PlayStation 4 500GB Black Gaming Console + 2 controllers;GBP 77.00;5 days;1620353518.0;7 May 2021 at 10:11:58am PDT;6.0;16.0
1181;Motorola Droid RAZR M -XT907 -(2 Phones)-8GB- Black (Unlocked Vz) Smartphones;$5.00;7 days;1621272445.0;18 May 2021 at 1:27:25pm PDT;4.0;17.0
2926;Metal Clay Kiln ;GBP 30.00;7 days;1621053044.0;15 May 2021 at 12:30:44pm PDT;7.0;23.0
2628;Marvel Avengers Xbox One Series X;GBP 0.99;7 days;1620533723.0;9 May 2021 at 12:15:23pm PDT;4.0;9.0
578;Samsung Galaxy A11 SM-A115U - 32GB - Black (T-Mobile) (Single SIM);$72.00;7 days;1619569497.0;28 Apr 2021 at 8:24:57pm PDT;7.0;19.0
2607;Apple iPhone 8 - 64GB - Space Grey (Unlocked) A1905 (GSM);GBP 0.99;7 days;1620148544.0;5 May 2021 at 1:15:44pm PDT;15.0;39.0
2812;Super Mario Strikers GameCube game 2006 - very good working condition;$32.00;7 days;1619492104.0;27 Apr 2021 at 10:55:04am PDT;7.0;41.0
1199;Apple iPhone 8 - 256GB-Space Grey (without Simlock) NR 21054;EUR 1.00;3 days;1621991539.0;26 May 2021 at 9:12:19am PDT;17.0;45.0
3055;Yakuza 0 PS4 Game MINT CONDITION (PlayStation 4 Exclusive) SEGA PEGI 18;GBP 0.99;7 days;1620867150.0;13 May 2021 at 8:52:30am PDT;6.0;17.0
2280;Samsung Galaxy S10e SM-G970UZKV - 128GB - Black (Verizon) ;$1.00;7 days;1621963499.0;26 May 2021 at 1:24:59pm PDT;12.0;45.0
358;P3c garnpacket Merino Wool Yarn KONEN Knitting h瓣ckeln net weight 3500gr.;EUR 1.00;7 days;1620512809.0;9 May 2021 at 6:26:49am PDT;6.0;19.0
2113;NEW Sealed Bucilla Santa And friends Train Wall Hanging Kit # 86364 Retired 2012;$0.99;7 days;1619293282.0;25 Apr 2021 at 3:41:22pm PDT;6.0;18.0
2800;Used Apple iPhone 8 64GB Unlocked A1905 GSM - Camera Lens Cracked;$75.00;5 days;1621640850.0;22 May 2021 at 7:47:30am PDT;8.0;16.0
1732;Samsung Galaxy A71 SM-A715F/DS - 128GB - Prism Crush Black (Unlocked) (Dual SIM);GBP 147.00;7 days;1621309867.0;18 May 2021 at 11:51:07pm PDT;7.0;23.0
2358;Nintendo Switch The Legend Of Zelda Breath Of The Wild;GBP 0.99;1 day;1620274401.0;6 May 2021 at 12:13:21pm PDT;7.0;18.0
1612;Samsung Galaxy Note 8 SM-N950 - 64GB-Midnight Black-with Accessory Pack;EUR 1.00;7 days;1621996282.0;26 May 2021 at 10:31:22am PDT;14.0;47.0
344;Samsung galaxy s10 plus used;EUR 10.00;1 day;1619646497.0;29 Apr 2021 at 5:48:17am PDT;15.0;66.0
2413;Pokemon Sword - Nintendo Switch;$0.99;5 days;1619476082.0;27 Apr 2021 at 6:28:02am PDT;7.0;22.0
2909;PS 2 Game lot PlayStation 2 wholesale lot 62 games No manuals;C $60.00;5 days;1620239535.0;6 May 2021 at 2:32:15pm PDT;6.0;25.0
3088;iPhone X 64GB Unlocked Black (No Face ID);GBP 0.99;7 days;1619903303.0;2 May 2021 at 5:08:23am PDT;17.0;48.0
843;Apple iPhone 4s - 16GB-White (without Simlock) A1387 (CDMA + GSM);EUR 1.00;7 days;1619930212.0;2 May 2021 at 12:36:52am PDT;5.0;16.0
2713;Apple iPhone 8 64GB RED Unlocked Smartphone GREAT CONDITION ;$0.99;5 days;1619410055.0;26 Apr 2021 at 12:07:35pm PDT;14.0;54.0
606;Kid chameleon complete box sega mega drive instructions 1 2 euro pal cib ovp gam;EUR 1.00;10 days;1620531821.0;9 May 2021 at 11:43:41am PDT;8.0;24.0
1259;NBA 2K21 - MINT SONY PLAYSTATION 5 PS5 GAME;GBP 2.49;7 days;1620527792.0;9 May 2021 at 10:36:32am PDT;6.0;11.0
2535;nintendo switch + games & accesories;$0.99;10 days;1620785625.0;12 May 2021 at 10:13:45am PDT;10.0;59.0
2784;14 Piece Vtg Lot Nintendo 64 Game Cartridges Authentic Mario Pokeman Starfox +++;$14.99;7 days;1621278989.0;18 May 2021 at 3:16:29pm PDT;13.0;24.0
2731;Blue Gameboy Advance SP plus 10 Games Charger And Carrycase;GBP 21.20;7 days;1620175309.0;5 May 2021 at 8:41:49am PDT;14.0;27.0
3003;Pok矇mon Mystery Dungeon Exploration Team/Explorer of Darkness Sealed REDSTRIPE;EUR 1.00;10 days;1619666292.0;29 Apr 2021 at 11:18:12pm PDT;6.0;62.0
1258;TENNIS WORLD TOUR 2 COMPLETE EDITION - MINT SONY PLAYSTATION 5 PS5 GAME;GBP 2.49;7 days;1620527694.0;9 May 2021 at 10:34:54am PDT;8.0;16.0
413;Berol Karisma Colour Pencils 72 Boxed;GBP 45.00;7 days;1621717126.0;23 May 2021 at 4:58:46am PDT;8.0;21.0
2536;Sony Playstation 4 Slim Console 500GB Jet Black PS4 W/ 7 Games| 2 Controller Etc;$0.99;7 days;1620611788.0;10 May 2021 at 9:56:28am PDT;15.0;44.0
1056;Samsung Galaxy A21s SM-A217F/DSN - 32GB-Blue (without Simlock) (Dual Sim);EUR 1.00;7 days;1621029999.0;15 May 2021 at 6:06:39am PDT;10.0;32.0
392;Apple iPhone 4s - 16GB - White (Unlocked) A1387 (CDMA + GSM)- NEW- No Reserve;$9.99;10 days;1621215436.0;17 May 2021 at 9:37:16am PDT;9.0;28.0
2798;Battle Princess Madelyn (PS4 Playstation) Limited Run Games New/Sealed ;$0.99;7 days;1621743282.0;23 May 2021 at 12:14:42pm PDT;10.0;40.0
2785;20 LOT SEGA GENSIS GAME Streets of Rage 2Golden Axe 2Earthworm Jim controller;$29.99;7 days;1621288813.0;18 May 2021 at 6:00:13pm PDT;8.0;42.0
770;Pokemon Red and Blue Game Boy;$20.00;7 days;1620585464.0;10 May 2021 at 2:37:44pm PDT;6.0;30.0
724;IPhone X 64 GB Space Grey;EUR 100.00;7 days;1619986386.0;3 May 2021 at 4:13:06am PDT;5.0;24.0
322;N64 Nintendo 64 Game Manual And Box Complete. Diddy Kong Racing;GBP 12.00;7 days;1619570834.0;28 Apr 2021 at 8:47:14am PDT;5.0;14.0
2598;Atari 2600 Console Original 4 switch! 2 Joysticks 14 games  Bundle lot!;$0.01;7 days;1619993101.0;3 May 2021 at 6:05:01pm PDT;13.0;41.0
1515;Godzilla Nintendo Nes Tested Working 100% Authentic Cartridge Only Pins Cleaned;$0.99;7 days;1619577022.0;28 Apr 2021 at 10:30:22am PDT;7.0;23.0
363;Super Punch-Out SNES with Manual/ Dust Jacket- Pins Cleaned And Tested;$0.99;7 days;1620529963.0;9 May 2021 at 11:12:43am PDT;5.0;44.0
2870;Samsung Galaxy A71 SM-A715F/DS - 128GB - Prism Crush Black  (Dual SIM);GBP 0.99;7 days;1621704090.0;23 May 2021 at 1:21:30pm PDT;15.0;54.0
2161;Samsung Galaxy S20 FE 5G SM-G781V - 128GB - Cloud Navy  (Verizon);$1.00;7 days;1619983861.0;3 May 2021 at 3:31:01pm PDT;10.0;65.0
516;Huawei P20 Lite - 64GB-Gold Platinum (without Simlock) (Single SIM);EUR 1.00;7 days;1621127674.0;16 May 2021 at 9:14:34pm PDT;9.0;31.0
1209;Apple iPhone 7 - 128GB-Black A1660 Without Simlock;EUR 1.00;7 days;1619317807.0;25 Apr 2021 at 10:30:07am PDT;12.0;47.0
892;Apple iPhone X - 256GB - Space Grey (Unlocked) Australian Model;AU $99.00;7 days;1620500411.0;9 May 2021 at 3:00:11am PDT;9.0;26.0
1244;Tekken 2 Factory Sealed Japan RARE | Good Condition | VGA Wata RDY;EUR 1.00;5 days;1620090606.0;4 May 2021 at 9:10:06am PDT;6.0;39.0
1311;Nintendo Wii U Super Mario Premium + Wii Fit Games Heaps Of Extras;AU $1.00;7 days;1621623638.0;22 May 2021 at 3:00:38am PDT;9.0;36.0
1998;Mega Man 2 - Nintendo NES Game - Original Authentic cleaned;$5.00;10 days;1620694246.0;11 May 2021 at 8:50:46pm PDT;4.0;18.0
2865;Pokemon: let's go Pikachu! - Nintendo Switch-LIKE NEW;EUR 19.00;3 days;1621037295.0;15 May 2021 at 8:08:15am PDT;6.0;16.0
2769;Bangai-o Sega Dreamcast;$0.99;3 days;1620447356.0;8 May 2021 at 12:15:56pm PDT;6.0;31.0
2416;Uncharted 4 A Thief's End ps4;EUR 1.00;10 days;1620014306.0;3 May 2021 at 11:58:26pm PDT;4.0;13.0
2550;Google Pixel 5 GD1YQ - 128GB - Just Black (Verizon) (Single SIM);$300.00;5 days;1621210592.0;17 May 2021 at 8:16:32pm PDT;8.0;23.0
3106;Tetris 2 Snes Super Nintendo New Factory Sealed not players choice VGA WATA ??;$0.99;7 days;1620511011.0;9 May 2021 at 5:56:51pm PDT;11.0;27.0
307;SUPER NINTENDO SNES CONSOLE CONTROLLER AND 4 GAMES BUNDLE JOB LOT (PAL);GBP 30.00;7 days;1619320234.0;25 Apr 2021 at 11:10:34am PDT;7.0;37.0
1671;NEW weBoost Home MultiRoom 470144 Cell Phone Signal Booster Up To 5000 Sq Ft;$90.00;3 days;1619976257.0;3 May 2021 at 1:24:17pm PDT;5.0;34.0
2929;Samsung Galaxy S8 SM-G950U - 64GB - Midnight Black (Unlocked) - READ ;$0.99;3 days;1621035049.0;15 May 2021 at 7:30:49am PDT;14.0;48.0
1485;Apple iPhone X - 256GB - Space Grey (Vodaphone) Excellent + Condition;GBP 9.99;3 days;1621482989.0;20 May 2021 at 11:56:29am PDT;28.0;75.0
1225;Apple iPhone X - 256GB - Space Grey (Unlocked) A1901 (GSM) DAMAGED SCREEN + BOX;GBP 0.99;7 days;1619928018.0;2 May 2021 at 12:00:18pm PDT;10.0;35.0
1324;Apple iPhone 12 - 64 GB - Black- New And Sealed;GBP 200.00;5 days;1621902566.0;25 May 2021 at 8:29:26am PDT;11.0;35.0
2351;Bundle Of 20 PlayStation 2 PS2 Kids Games Nemo Lego Shrek & More! Discs VGC;GBP 4.95;5 days;1620531885.0;9 May 2021 at 11:44:45am PDT;6.0;22.0
2882;Mario Kart: Double Dash!! (GameCube 2003) Complete Tested Working;$0.99;7 days;1619473177.0;27 Apr 2021 at 5:39:37pm PDT;8.0;45.0
2400;Apple iPhone 6s - 32GB - Rose Gold (Unlocked) A1688 (CDMA + GSM) (AU Stock);AU $40.50;7 days;1619232149.0;24 Apr 2021 at 10:42:29pm PDT;7.0;27.0
366;Super Mario 64 N64 boxed;GBP 20.00;7 days;1620534897.0;9 May 2021 at 12:34:57pm PDT;8.0;21.0
923;Huawei P smart with MediaPad T3 7 Tablet  Gold;GBP 9.99;7 days;1621134542.0;16 May 2021 at 11:09:02am PDT;5.0;17.0
2558;9 GOLDEN Acrylic paint lot Art Supplies Craft Fluorescent neon colors;$50.00;5 days;1621739677.0;23 May 2021 at 11:14:37am PDT;4.0;19.0
1207;Apple iPhone XR - 256GB - Blue (EE) ~ VGC;GBP 1.00;7 days;1619219301.0;24 Apr 2021 at 7:08:21am PDT;25.0;66.0
1533;Faulty Phones Bundle;GBP 0.99;3 days;1619646014.0;29 Apr 2021 at 5:40:14am PDT;6.0;19.0
1791;LG G7 ThinQ KR G710 64GB Sprint Wireless Android Smartphone Cellphone Gray X214;$0.01;5 days;1619370127.0;26 Apr 2021 at 1:02:07pm PDT;12.0;28.0
3026;Apple iPhone 11 Pro Max SPACE GRAY 256GB MWGK2LL/A Model A2161 BRAND NEW;$0.99;7 days;1620262771.0;6 May 2021 at 8:59:31pm PDT;24.0;62.0
3105;Super Battletank 2 Snes Nintendo Factory Sealed Brand New VGA WATA ??;$0.99;7 days;1620510746.0;9 May 2021 at 5:52:26pm PDT;10.0;29.0
1383;Namco Museum Arcade Pac (Nintendo Switch 2018) CIB / Complete w/ Case - Tested;$6.60;7 days;1620080669.0;4 May 2021 at 6:24:29pm PDT;9.0;23.0
3225;Yarn Art Flowers Vivid - Knitting/Crochet Yarn Wool - 2 x 250 Cakes.;GBP 0.01;7 days;1621914050.0;25 May 2021 at 11:40:50am PDT;6.0;16.0
3034;sega game gear in original box needs new capicitors;GBP 25.00;7 days;1620523258.0;9 May 2021 at 9:20:58am PDT;8.0;25.0
1266;Sony PlayStation PSP-1001 Bundle/Lot - Games Charger & Case NO Battery - Works;$30.00;7 days;1620498525.0;9 May 2021 at 2:28:45pm PDT;4.0;16.0
1224;Apple iPhone 6s - 64GB-Silver (without Simlock) A1688 (CDMA + GSM);EUR 29.30;7 days;1619890663.0;2 May 2021 at 1:37:43am PDT;6.0;14.0
2806;Apple iPhone XS 64GB Space Grey (without Simlock) W. NEW-Top Offer-New Condition;EUR 1.00;1 day;1621650683.0;22 May 2021 at 10:31:23am PDT;14.0;28.0
2927;Darius Cozmic Collection SLG PS4 (Sealed);$5.95;7 days;1621200203.0;17 May 2021 at 5:23:23pm PDT;6.0;19.0
3131;Xiaomi Mi 11 5G  8GB 128GB Dual Sim Midnight Grey M2911K2G UK Model Unlocked;GBP 0.99;7 days;1621742328.0;23 May 2021 at 11:58:48am PDT;10.0;47.0
2435;Apple iPhone 12 mini - 128GB - Green (Unlocked);AU $286.00;5 days;1619989863.0;3 May 2021 at 5:11:03pm PDT;14.0;39.0
327;Apple iPhone 7 Plus - 32GB - Black (Boost Mobile);$86.00;7 days;1619805206.0;1 May 2021 at 1:53:26pm PDT;5.0;23.0
3162;Apple iPhone 7 Plus 32GB Black - Unlocked - Used - MNQM2B/A;GBP 0.99;1 day;1619575122.0;28 Apr 2021 at 9:58:42pm PDT;13.0;33.0
2741;Call of Duty Black Ops Xbox 360 New Sealed WATA 9.2 A++ 9.8 but loose disc;$3.33;10 days;1620599703.0;10 May 2021 at 6:35:03pm PDT;11.0;26.0
1756;Resident Evil 2 & 3 Raccoon City REmakes Ps4 Brand New Sealed!;$19.98;7 days;1621718443.0;23 May 2021 at 5:20:43pm PDT;7.0;21.0
2776;Apple iPhone 8 Plus - 64GB - Silver (Very Good Condition) Australian Stock.;AU $99.00;3 days;1620675934.0;11 May 2021 at 3:45:34am PDT;9.0;33.0
16;Pokemon: Alpha Sapphire (Nintendo 3DS 2014) Brand New And Sealed For N3DS;$10.00;7 days;1619650478.0;29 Apr 2021 at 6:54:38pm PDT;11.0;33.0
2123;Pokemon Ranger Guardian Signs Nintendo DS 2ds 3ds XL Video GAME  2010 Mint;$0.99;5 days;1619298634.0;25 Apr 2021 at 5:10:34pm PDT;10.0;47.0
2332;UNFINISHED Red & White Hand Pieced BLAZING SUN & Sawtooth Pinwheel Quilt. QUEEN;$15.00;7 days;1620251133.0;6 May 2021 at 5:45:33pm PDT;6.0;28.0
3019;Pok矇mon: Perl Edition (Nintendo DS 2007) including OVP (Pok矇mon Pearl Version);EUR 1.00;7 days;1619989556.0;3 May 2021 at 5:05:56pm PDT;10.0;24.0
1523;Samsung Galaxy S10+ - 128GB-Prism Black (without Simlock) (Dual Sim) + LED Cover;EUR 1.00;7 days;1619841932.0;1 May 2021 at 12:05:32am PDT;17.0;52.0
1499;College Hoops 2K8 (Sony PlayStation 3 PS3) 2K Sports NCAA Game *NOT WORKING*;$0.99;10 days;1619392492.0;26 Apr 2021 at 7:14:52pm PDT;4.0;14.0
3181;Nintendo 3DS XL bundleWhite9 gamescaseboxchargerMario 3D LAND built in...;GBP 0.01;7 days;1620536255.0;9 May 2021 at 12:57:35pm PDT;14.0;44.0
1251;Apple iPhone XR - 64GB - Black (Unlocked) A2105 (GSM) (AU Stock);AU $0.99;5 days;1620270196.0;6 May 2021 at 11:03:16pm PDT;13.0;88.0
400;Apple iPhone X - 64GB - Space Grey ( Good Condition);AU $1.00;7 days;1621126771.0;16 May 2021 at 8:59:31pm PDT;14.0;51.0
3116;Ultra Vortek! Atari Jaguar Game Game Socket Module (cartridge) Boxed;EUR 1.00;7 days;1621307037.0;18 May 2021 at 11:03:57am PDT;6.0;19.0
2742;ECW Hardcore Revolution Nintendo 64 Acclaim 2000 N64 Brand New Sealed WATA 8.0 A;$3.33;10 days;1620600068.0;10 May 2021 at 6:41:08pm PDT;8.0;31.0
2793;Samsung Galaxy S10 SM-G973U - 128GB - Prism White (Unlocked) (Single SIM);$1.00;7 days;1621634759.0;22 May 2021 at 6:05:59am PDT;14.0;46.0
2843;Zweigart 32ct Belfast Linen White 27��� X 19��� (Fat Quarter);GBP 1.50;7 days;1620531846.0;9 May 2021 at 11:44:06am PDT;5.0;16.0
2972;Samsung Galaxy A20e SM-A202F/DS  BLACK FAULTY - Google account on;GBP 0.99;7 days;1620706448.0;11 May 2021 at 12:14:08pm PDT;11.0;27.0
979;Huawei P40 Lite - 128GB-Midnight Black (Black) (without Simlock) - Like New;EUR 1.00;3 days;1619203055.0;24 Apr 2021 at 2:37:35am PDT;10.0;35.0
697;14 psvita games + consoles + etuit doors;EUR 45.00;7 days;1619558966.0;28 Apr 2021 at 5:29:26am PDT;8.0;24.0
2552;Mario Tennis Open (Nintendo 3DS 2012);$0.99;7 days;1621566102.0;21 May 2021 at 11:01:42pm PDT;6.0;18.0
1565;Apple iPhone SE - 64GB - Rose Gold (EE);GBP 10.00;3 days;1620333911.0;7 May 2021 at 4:45:11am PDT;7.0;19.0
1963;Apple iPhone XR - 128GB - Yellow (AT&T) A1984 (CDMA + GSM)��;$100.00;3 days;1619629352.0;29 Apr 2021 at 1:02:32pm PDT;10.0;39.0
1450;Nintendo 3DS XL Blue/Black Handheld System w/ 3 games and Charger!;$69.99;5 days;1620689747.0;11 May 2021 at 7:35:47am PDT;12.0;43.0
1557;Table top coleco pac-man 1981;EUR 1.00;7 days;1620530871.0;9 May 2021 at 11:27:51am PDT;7.0;24.0
2495;Samsung Galaxy S21 Ultra 5G - 128GB-Phantom Black (without Simlock);EUR 1.00;1 day;1622002721.0;26 May 2021 at 12:18:41pm PDT;14.0;54.0
2917;Sega Game Gear Jurassic Park Super Monaco GP G Loc OVP;EUR 1.00;7 days;1620528058.0;9 May 2021 at 10:40:58am PDT;9.0;15.0
2538;Xbox One - 500GB - Black - Includes Controllers (x3) Headset and Games;$131.00;7 days;1620622643.0;10 May 2021 at 12:57:23pm PDT;4.0;16.0
1616;Xenoblade Chronicles 2: Torna The Golden Country (Nintendo Switch);$1.00;10 days;1619297630.0;25 Apr 2021 at 4:53:50pm PDT;15.0;32.0
982;Apple iPhone XR - 64GB - Coral - (Unlocked) - WORKING PERFECTLY;GBP 0.99;3 days;1619300260.0;25 Apr 2021 at 5:37:40am PDT;9.0;24.0
349;Spyro Reignited Trilogy (Nintendo Switch 2019) CARTRIDGE ONLY! FREE SHIPPING!!!;$0.99;7 days;1620268366.0;6 May 2021 at 10:32:46am PDT;9.0;27.0
2548;Playstation 4 Ps4 Games Collection;EUR 1.00;7 days;1621225265.0;17 May 2021 at 12:21:05pm PDT;15.0;37.0
2701;Apple iPhone XR - 64GB-Black (T-Mobile) A2105 (GSM);EUR 120.00;7 days;1619323557.0;25 Apr 2021 at 12:05:57pm PDT;8.0;21.0
1586;Spyro Reignited Trilogy - Playstation 4 - Like New - PAL - PS4;AU $0.99;7 days;1621277913.0;18 May 2021 at 2:58:33am PDT;9.0;33.0
2555;Nintendo Switch Lite Game Console Handheld Grey / Black Bundle Hand Grip + Case;GBP 0.99;7 days;1621703512.0;23 May 2021 at 1:11:52pm PDT;10.0;49.0
2856;Umidigi f1 Play;EUR 15.00;3 days;1620793044.0;12 May 2021 at 12:17:24pm PDT;5.0;16.0
2544;Indiana Jones and the Temple of Doom Nes (Nintendo) Game Only No Box Or Manual;C $0.99;7 days;1621107003.0;16 May 2021 at 3:30:03pm PDT;4.0;14.0
2235;Chocobo Racing (Sony PlayStation 1 1999) Not Tested;$20.00;7 days;1620790384.0;12 May 2021 at 11:33:04am PDT;11.0;49.0
218;Apple iPhone SE 2020- 64GB - UNLOCKED - Fantastic Condition. Original Box.;GBP 0.99;7 days;1620516785.0;9 May 2021 at 7:33:05am PDT;10.0;31.0
958;LOT OF TWO! Samsung Galaxy S9 SM-G960N - 64GB - (Unlocked) Korean version;$0.99;5 days;1621800952.0;24 May 2021 at 4:15:52pm PDT;30.0;70.0
3046;Yarn Wool On KONEN 15 kg for Crocheting and Knitting Craft Weave No 125;EUR 1.00;7 days;1620677062.0;11 May 2021 at 4:04:22am PDT;6.0;17.0
1213;Samsung Galaxy S9 SM-G960 - 64GB - Sunrise Gold (Unlocked) (Single SIM);GBP 70.00;7 days;1619405892.0;26 Apr 2021 at 10:58:12am PDT;4.0;14.0
2765;Little nightmares 2 xbox one;GBP 3.60;5 days;1620493321.0;9 May 2021 at 1:02:01pm PDT;5.0;15.0
3040;Super Mario Maker 2 - (Nintendo Switch 2019);EUR 10.00;7 days;1620532080.0;9 May 2021 at 11:48:00am PDT;6.0;13.0
3103;Wii Sports (2006) Nintendo Wii Classic Game Complete W Manual;$4.95;7 days;1620508940.0;9 May 2021 at 5:22:20pm PDT;5.0;18.0
23;SNES SUPER MARIO WORLD CONSOLE BOXED BUNDLE W 4 GAMES 2 CONTROLLERS AUS PAL RARE;AU $0.99;7 days;1619894768.0;2 May 2021 at 2:46:08am PDT;10.0;31.0
1220;Nintendo Metroid Prime Game with Bonus Metroid Prime 2;$16.80;7 days;1619551260.0;28 Apr 2021 at 3:21:00pm PDT;6.0;22.0
2291;Apple iPhone 7+ - 128GB - Black (Unlocked) (Read Description) CC1028;$1.00;1 day;1621878882.0;25 May 2021 at 1:54:42pm PDT;9.0;38.0
1307;Crisis Core: Final Fantasy VII (7) Sony PSP Playstation - Boxed with manual  SK;GBP 19.99;10 days;1621997964.0;26 May 2021 at 10:59:24am PDT;8.0;21.0
779;Sony Wireless Stereo Gaming Headset 2.0 PlayStation PS3 PS4 Dongle & Audio Lead;GBP 9.50;7 days;1620777754.0;12 May 2021 at 8:02:34am PDT;5.0;14.0
2464;Sega Genesis - 1 Controller - 4 Games - Original Box! - Mortal Kombat Madden 92;$19.99;5 days;1620503217.0;9 May 2021 at 3:46:57pm PDT;8.0;26.0
1593;6029 - Cricut Maker Die Cutting Machine;$0.99;7 days;1621537649.0;21 May 2021 at 3:07:29pm PDT;11.0;29.0
1281;Super Mario 64 Nintendo DS 2005;EUR 1.00;5 days;1620615324.0;10 May 2021 at 10:55:24am PDT;5.0;29.0
768;Apple iPhone XR - 128GB - Yellow (Unlocked) A2105 (GSM);GBP 120.00;3 days;1620273209.0;6 May 2021 at 11:53:29am PDT;6.0;18.0
2096;Samsung Galaxy S21 - 128GB - Gray (ATT) (Read Description) CC1039;$1.00;1 day;1621884837.0;25 May 2021 at 3:33:57pm PDT;9.0;26.0
2657;Super Mario 3D All-Stars & 3D World + Bowsers Fury For Nintendo Switch;$27.30;7 days;1620866832.0;13 May 2021 at 8:47:12am PDT;12.0;35.0
2596;Super Godzilla SNES sealed KB toys labels RARE;$45.00;7 days;1619916872.0;2 May 2021 at 8:54:32pm PDT;6.0;26.0
2781;Xbox 360 12 Game Lot All Cib Great Titles;$25.00;7 days;1621195656.0;17 May 2021 at 4:07:36pm PDT;4.0;14.0
2620;SteamWorld Collection (Nintendo Switch) SteamWorld Heist & Dig SRG #34 & #35;$0.99;5 days;1620240694.0;6 May 2021 at 2:51:34pm PDT;9.0;28.0
837;Samsung Galaxy S 20 Ultra 5G 128GB-Mystic black (without Simlock);EUR 1.00;10 days;1620010837.0;3 May 2021 at 11:00:37am PDT;21.0;75.0
375;Unlocked Samsung Galaxy S7 SM-G930 4G LTE 32GB Black (Read Description);$0.99;5 days;1621220441.0;17 May 2021 at 11:00:41am PDT;18.0;40.0
1205;Huawei P20 Pro CLT-L29C - 128GB - Black (Unlocked) Smartphone;GBP 1.00;10 days;1619296928.0;25 Apr 2021 at 4:42:08am PDT;15.0;63.0
1754;Fire Emblem: Three Houses -- Standard Edition (Nintendo Switch 2019);GBP 0.99;7 days;1621733475.0;23 May 2021 at 9:31:15am PDT;7.0;17.0
354;Telephone sony xperia m2 black;EUR 1.00;7 days;1620423703.0;8 May 2021 at 5:41:43am PDT;4.0;17.0
1132;Apple iPhone 12 - 64GB - Blue (Unlocked) *Brand New*;GBP 99.00;3 days;1619802053.0;1 May 2021 at 1:00:53pm PDT;14.0;28.0
2805;Apple iPhone XS - 64 GB - Silver. Australian Stock. 87% Batt. See Description;AU $69.00;3 days;1621798229.0;24 May 2021 at 3:30:29am PDT;6.0;19.0
2515;Apple iphone 7 - 32 gb-black (d矇simlock矇);EUR 1.00;5 days;1619926788.0;2 May 2021 at 11:39:48am PDT;19.0;72.0
1740;Samsung Galaxy S6 Edge SM-G925F - 64GB - Gold Smartphone;GBP 0.99;7 days;1621480837.0;20 May 2021 at 11:20:37am PDT;7.0;23.0
1906;Apple iPhone 5c - 8GB - Green (AT&T) A1532 - Perfect Condition Works Great!;$0.01;5 days;1621706432.0;23 May 2021 at 2:00:32pm PDT;7.0;45.0
2120;OUKITEL C21 Helio P60 Quad Camera  6.4'' Smartphone UK VERSION UNLOCKED DUAL SIM;GBP 0.99;5 days;1619285669.0;25 Apr 2021 at 1:34:29pm PDT;5.0;34.0
247;S19032 38x35x8mm Natural Labradorite Carved Flower Pendant Bead;$0.01;7 days;1620780102.0;12 May 2021 at 8:41:42pm PDT;5.0;13.0
2866;Animal Crossing: NEW Horizons-Nintendo Switch-Ita-Without Cover;EUR 19.00;3 days;1621037729.0;15 May 2021 at 8:15:29am PDT;5.0;19.0
2346;Samsung Galaxy S9+ SM-G965 - 64GB - Midnight Black (Unlocked);$0.99;3 days;1620162809.0;5 May 2021 at 5:13:29pm PDT;24.0;53.0
1492;Apple iPhone X 64Gb Black Faulty;EUR 50.00;3 days;1621733420.0;23 May 2021 at 9:30:20am PDT;10.0;33.0
455;Samsung Galaxy A21s SM-A217F/DSN - 32GB-Black (without Simlock) Original committ;EUR 1.00;7 days;1619928938.0;2 May 2021 at 12:15:38pm PDT;9.0;39.0
1542;Lot Of 33 ps4 PlayStation 4 and Xbox one xb1 games brand new sealed;$1.00;5 days;1620072601.0;4 May 2021 at 4:10:01pm PDT;16.0;45.0
